豆瓣图书标签: 诗歌,[美] 鲍勃·迪伦 / 西川、陈黎、奚密、李皖、冷霜、陈震、曹疏影、马世芳、胡续冬、包慧怡、罗池、胡桑、周公度、厄土、张芬龄 / 广西师范大学出版社 / 2017-6 / 198.00元,鲍勃·迪伦诗歌集 (1961-2012),9.0,(330人评价)
豆瓣图书标签: 诗歌,[波] 维斯拉瓦•辛波斯卡 / 陈黎、张芬龄 / 浦睿文化·湖南文艺出版社 / 2012-8 / 26.00元,万物静默如谜,8.6,(11035人评价)
豆瓣图书标签: 诗歌,[叙利亚] 阿多尼斯 / 薛庆国 / 译林出版社 / 2009-3 / 28.00,我的孤独是一座花园,8.7,(8285人评价)
豆瓣图书标签: 诗歌,海子 著、西川 编 / 作家出版社 / 2009-3 / 88.00元,海子诗全集,9.2,(7105人评价)
豆瓣图书标签: 诗歌,[日] 石川啄木 / 周作人 / 上海人民出版社 / 2016-5-1 / 45.00元,事物的味道，我尝得太早了,8.6,(2108人评价)
豆瓣图书标签: 诗歌,[西班牙] 路易斯·塞尔努达 / 汪天艾 / 人民文学出版社 / 2015-1 / 29.00元,奥克诺斯,9.1,(1145人评价)
豆瓣图书标签: 诗歌,(美) 伊丽莎白·毕肖普 / 包慧怡 / 湖南文艺出版社 / 2015-3 / 39.00,唯有孤独恒常如新,8.1,(1555人评价)
豆瓣图书标签: 诗歌,（阿根廷）博尔赫斯 / 陈东飚、陈子弘等 / 河北教育出版社 / 2003-1 / 19.0,博尔赫斯诗选,8.9,(2595人评价)
豆瓣图书标签: 诗歌,[西班牙] 路易斯·塞尔努达 / 汪天艾 / 四川文艺出版社 / 2016-1 / 58.00,现实与欲望,9.1,(539人评价)
豆瓣图书标签: 诗歌,江弱水 / 商务印书馆 / 2017-1-1 / 34.00元,诗的八堂课,8.3,(786人评价)
豆瓣图书标签: 诗歌,[日] 高村光太郎 / 安素 / 中信出版集团/楚尘文化 / 2017-6-15 / 45.00,智惠子抄,8.5,(158人评价)
豆瓣图书标签: 诗歌,[印] 罗宾德拉纳德·泰戈尔 / 徐翰林 / 哈尔滨出版社 / 2004-6 / 16.80元,飞鸟集,8.8,(26813人评价)
豆瓣图书标签: 诗歌,余秀华 / 广西师范大学出版社 / 2015-2-1 / 29.00元,月光落在左手上,8.3,(5040人评价)
豆瓣图书标签: 诗歌,[日] 谷川俊太郎 / 田原 / 雅众文化/人民文学出版社 / 2016-8 / 39.00,二十亿光年的孤独,7.8,(1639人评价)
豆瓣图书标签: 诗歌,聂鲁达 / 李宗荣 / 中国社会科学出版社 / 2003-1 / 20.00,二十首情诗与绝望的歌,8.8,(6410人评价)
豆瓣图书标签: 诗歌,[法] 夏尔·波德莱尔 / 郭宏安 / 广西师范大学出版社 / 2002-10 / 19.80元,恶之花,8.6,(3153人评价)
豆瓣图书标签: 诗歌,余秀华 / 湖南文艺出版社 / 2015-2-1 / CNY 28.00,摇摇晃晃的人间,8.3,(2700人评价)
豆瓣图书标签: 诗歌,北岛 选编 / 中信出版社 / 2014-7-1 / 30.00,给孩子的诗,8.2,(2971人评价)
豆瓣图书标签: 诗歌,夏宇 / 現代詩 / 1999 年 09 月 15 日 / NT$320,夏宇詩集／Salsa,9.0,(3210人评价)
豆瓣图书标签: 小说,[瑞典] 弗雷德里克·巴克曼 / 宁蒙 / 四川文艺出版社 / 2015-12 / 35.00元,一个叫欧维的男人决定去死,9.1,(13090人评价)
豆瓣图书标签: 文学,[意大利]伊塔洛·卡尔维诺 / 张宓 / 译林出版社 / 2006-8 / 16.00元,看不见的城市,8.8,(27613人评价)
豆瓣图书标签: 散文,[法] 阿尔贝·加缪 / 黄馨慧 / 浙江大学出版社·启真馆 / 2016-7 / 35.00元,加缪手记,9.1,(1044人评价)
豆瓣图书标签: 诗歌,[美] 哈罗德·布鲁姆 等 / 王敖 / 南京大学出版社 / 2010-03 / 26.00,读诗的艺术,8.6,(848人评价)
豆瓣图书标签: 小说,[美] 安·兰德 / 高晓晴、赵雅蔷、杨玉 / 重庆出版社 / 2005-11 / 49.80元,源泉,9.0,(5437人评价)
豆瓣图书标签: 文学,[奥］斯蒂芬・茨威格 / 舒昌善、孙龙生、刘春华、戴奎生 / 广西师范大学出版社 / 2004-5 / 32.00元,昨日的世界,9.2,(6746人评价)
豆瓣图书标签: 散文,唐诺 / 广西师范大学出版社 / 2013-11 / 88.00,尽头,8.8,(766人评价)
豆瓣图书标签: 诗歌,[法] 乔治·巴塔耶 / 潘博 / 四川文艺出版社 / 2017-4 / 36.00,大天使昂热丽克及其他诗,7.9,(220人评价)
豆瓣图书标签: 小说,[美] J.J.艾布拉姆斯、[美] 道格·道斯特 / 颜湘如 / 中信出版集团 / 2016-6-6 / 168.00 元,S.,7.9,(3762人评价)
豆瓣图书标签: 小说,[俄]陀思妥耶夫斯基 / 荣如德 / 上海译文出版社 / 2006-8 / 25.00,卡拉马佐夫兄弟,9.4,(8388人评价)
豆瓣图书标签: 小说,[英]毛姆 / 周煦良 / 上海译文出版社 / 2007-3 / 18.00元,刀锋,9.0,(30870人评价)
豆瓣图书标签: 小说,[美] 玛丽莲·弗伦奇 / 余莉 / 北京联合出版公司 / 2017-7 / 90.00元,醒来的女性,8.8,(1633人评价)
豆瓣图书标签: 小说,[法] 阿尔贝·加缪 / 柳鸣九 / 上海译文出版社 / 2010-9 / 22.00元,局外人,9.0,(40964人评价)
豆瓣图书标签: 小说,[日] 是枝裕和 / 郑有杰 / 北京联合出版公司 / 2017-5 / 36.80元,步履不停,8.7,(9487人评价)
豆瓣图书标签: 小说,[美] 特德·姜 / 李克勤、王荣生、姚向辉 / 译林出版社 / 2015-5 / 36.00元,你一生的故事,8.6,(12083人评价)
豆瓣图书标签: 小说,[瑞典] 乔纳斯·嘉德尔 / 郭腾坚 / 甘肃人民美术出版社 / 2017-5 / 38,戴上手套擦泪,8.0,(1777人评价)
豆瓣图书标签: 小说,[美] 马克·弗罗斯特 / 胡逍扬 / 北京时代华文书局 / 2017-7-16 / 188.00元,双峰: 神秘史,8.4,(782人评价)
豆瓣图书标签: 小说,[英] 格雷厄姆·格林 / 柯平 / 江苏凤凰文艺出版社 / 2017-4 / 58.00元,恋情的终结,8.0,(6022人评价)
豆瓣图书标签: 小说,[英] 毛姆 / 张柏然、张增健、倪俊 / 上海译文出版社 / 2007-3 / 32.00元,人生的枷锁,9.0,(13269人评价)
豆瓣图书标签: 小说,[捷克] 米兰·昆德拉 / 许钧 / 上海译文出版社 / 2003-7 / 23.00元,不能承受的生命之轻,8.5,(142450人评价)
豆瓣图书标签: 小说,[英] J.R.R. 托尔金 著、[英] 克里斯托弗·托尔金 编、[英] 艾伦·李 图 / 石中歌、杜蕴慈、邓嘉宛 / 世纪文景/上海人民出版社 / 2017-6 / 69.80元,贝伦与露西恩,9.2,(285人评价)
豆瓣图书标签: 小说,陈忠实 / 人民文学出版社 / 1997-12 / 28.00元,白鹿原,8.6,(48658人评价)
豆瓣图书标签: 小说,[美] 库尔特·冯内古特 / 王宇光 / 中信出版集团/楚尘文化 / 2017-7-20 / 48.00元,欢迎来到猴子馆,8.7,(616人评价)
豆瓣图书标签: 小说,金宇澄 / 上海文艺出版社 / 2013-3-1 / CNY 48.00,繁花,8.8,(11462人评价)
豆瓣图书标签: 小说,[英] 乔治·奥威尔 / 荣如德 / 上海译文出版社 / 2007-3 / 10.00元,动物农场,9.2,(36583人评价)
豆瓣图书标签: 小说,尾鱼 / 中国友谊出版公司 / 2017-7 / 39.80元,七根凶简,8.1,(2841人评价)
豆瓣图书标签: 小说,葛亮 / 人民文学出版社 / 2016-10-1 / 45.00元,北鸢,8.0,(7190人评价)
豆瓣图书标签: 小说,[美] 芭芭拉·金索沃 / 张竝 / 新经典文化/南海出版公司 / 2017-3 / 59.00元,毒木圣经,8.7,(1833人评价)
豆瓣图书标签: 文学,[意] 翁贝托·埃科 / 沈萼梅、刘锡荣 / 上海译文出版社 / 2010-03 / 33.00元,玫瑰的名字,8.6,(6525人评价)
豆瓣图书标签: 文学,王小波 / 中国青年出版社 / 1997-10 / 27.00元,沉默的大多数,9.1,(46514人评价)
豆瓣图书标签: 文学,[美国] 玛格丽特·米切尔 / 李美华 / 译林出版社 / 2000-9 / 40.00元,飘,9.3,(84892人评价)
豆瓣图书标签: 文学,路遥 / 人民文学出版社 / 2005-1 / 64.00元,平凡的世界（全三部）,9.0,(111924人评价)
